Hour,Category,Curtailed MWh
1726,Price Convergence Low,0.0
1727,Price Convergence Low,0.0
1728,Price Convergence Low,0.0
1729,Zero-Price,0.0
1730,Zero-Price,0.0
1731,Price Convergence Low,0.0
1732,Zero-Price,0.0
1733,Zero-Price,0.0
1734,Zero-Price,0.0
1735,Price Convergence Low,0.0
1736,Price Convergence Low,0.0
1737,Price Convergence Low,0.0
1738,Zero-Price RES,0.0
1739,Zero-Price RES,803.4475777726544
1740,Zero-Price RES,1064.9383130528965
1741,Zero-Price RES,1256.3899999999999
1742,Zero-Price RES,1125.0889249257473
1743,Zero-Price RES,943.3892911267139
1744,Zero-Price RES,1287.1551522090363
1745,Zero-Price RES,1307.8099999999997
1746,Zero-Price RES,443.98209350143463
1747,Price Convergence Low,0.0
1748,Price Convergence Low,0.0
1749,Price Convergence Low,0.0
1750,Price Convergence Low,0.0
1751,Price Convergence Low,0.0
1752,Price Convergence Low,0.0
1753,Zero-Price,0.0
1754,Price Convergence Low,0.0
1755,Price Convergence Low,0.0
1756,Price Convergence Low,0.0
1757,Zero-Price,0.0
1758,Price Convergence Low,0.0
1759,Price Convergence Low,0.0
1760,Price Convergence Low,0.0
1761,Zero-Price,0.0
1762,Price Convergence Low,0.0
1763,Zero-Price,0.0
1764,Price Convergence Low,0.0
1765,Zero-Price RES,71.16283574268482
1766,Zero-Price RES,0.0
1767,Zero-Price RES,0.0
1768,Zero-Price RES,0.0
1769,Price Convergence Low,0.0
1770,Price Convergence Middle,0.0
1771,Price Convergence Low,0.0
1772,Price Convergence Low,0.0
1773,Price Convergence Low,0.0
1774,Price Convergence Low,0.0
1775,Price Convergence Low,0.0
1776,Zero-Price RES,0.0
1777,Zero-Price RES,0.0
1778,Price Convergence Low,0.0
1779,Price Convergence Low,0.0
1780,Price Convergence Low,0.0
1781,Zero-Price,0.0
1782,Zero-Price,0.0
1783,Price Convergence Low,0.0
1784,Zero-Price,0.0
1785,Zero-Price,0.0
1786,Zero-Price,0.0
1787,Zero-Price,0.0
1788,Price Convergence Low,0.0
1789,Zero-Price,0.0
1790,Zero-Price RES,26.74914307470397
1791,Zero-Price RES,198.2149995
1792,Price Convergence Low,0.0
1793,Price Convergence Low,0.0
1794,Zero-Price,0.0
1795,Price Convergence Low,0.0
1796,Price Convergence Low,0.0
1797,Zero-Price,0.0
1798,Zero-Price,0.0
1799,Zero-Price,0.0
1800,Price Convergence Low,0.0
1801,Zero-Price,0.0
1802,Zero-Price,0.0
1803,Zero-Price,0.0
1804,Zero-Price,0.0
1805,Price Convergence Low,0.0
1806,Price Convergence Low,0.0
1807,Zero-Price,0.0
1808,Zero-Price,0.0
1809,Price Convergence Middle,0.0
1810,Price Convergence Low,0.0
1811,Price Convergence Low,0.0
1812,Zero-Price,0.0
1813,Zero-Price RES,0.0
1814,Price Convergence Low,0.0
1815,Price Convergence Low,0.0
1816,Price Convergence Low,0.0
1817,Zero-Price,0.0
1818,Price Convergence Low,0.0
1819,Price Convergence Low,0.0
1820,Zero-Price,0.0
1821,Price Convergence Low,0.0
1822,Zero-Price,0.0
1823,Zero-Price,0.0
1824,Price Convergence Low,0.0
1825,Zero-Price,0.0
1826,Price Convergence Low,0.0
1827,Price Convergence Low,0.0
1828,Zero-Price,0.0
1829,Zero-Price,0.0
1830,Price Convergence Low,0.0
1831,Price Convergence Low,0.0
1832,Price Convergence Low,0.0
1833,Zero-Price,0.0
1834,Zero-Price RES,0.0
1835,Zero-Price RES,0.0
1836,Zero-Price RES,0.0
1837,Zero-Price RES,0.0
1838,Zero-Price RES,0.0
1839,Zero-Price RES,0.0
1840,Zero-Price RES,0.0
1841,Price Convergence Middle,0.0
1842,Price Convergence Low,0.0
1843,Zero-Price,0.0
1844,Zero-Price,0.0
1845,Price Convergence Low,0.0
1846,Price Convergence Low,0.0
1847,Zero-Price RES,0.0
1848,Zero-Price RES,393.4887142756716
1849,Zero-Price RES,430.5393999239669
1850,Zero-Price RES,16.65721128230848
1851,Zero-Price RES,0.0
1852,Zero-Price RES,285.95792606318287
1853,Zero-Price RES,0.0
1854,Zero-Price RES,698.8095287836029
1855,Zero-Price RES,0.0
1856,Zero-Price RES,134.57763058079126
1857,Zero-Price RES,2873.6599984999993
1858,Zero-Price RES,2909.3899985
1859,Zero-Price RES,2862.3800014999997
1860,Zero-Price RES,2707.46
1861,Zero-Price RES,2491.6549985
1862,Zero-Price RES,2547.935
1863,Zero-Price RES,2774.6449999999995
1864,Zero-Price RES,2776.5049984999996
1865,Zero-Price RES,1617.5500009999996
1866,Zero-Price RES,1254.3305033797446
1867,Zero-Price RES,411.57806490856586
1868,Zero-Price RES,197.17552801892947
1869,Zero-Price RES,0.0
1870,Zero-Price RES,110.404835595296
1871,Zero-Price RES,4.267112710096114
1872,Zero-Price RES,0.0
1873,Zero-Price RES,0.0
1874,Zero-Price RES,373.10404594401473
1875,Zero-Price RES,221.5608815030488
1876,Zero-Price RES,171.22276500347652
1877,Zero-Price RES,0.0
1878,Zero-Price,0.0
1879,Price Convergence Low,0.0
1880,Zero-Price RES,0.0
1881,Zero-Price RES,0.0
1882,Zero-Price RES,219.9560683132857
1883,Zero-Price RES,820.0516388980215
1884,Zero-Price RES,889.298376618354
1885,Zero-Price RES,876.6660008816721
1886,Zero-Price RES,768.4632523883386
1887,Zero-Price RES,0.0
1888,Zero-Price RES,0.0
1889,Zero-Price RES,392.985
1890,Zero-Price,0.0
1891,Price Convergence Low,0.0
1892,Price Convergence Low,0.0
1893,Price Convergence Low,0.0
1894,Zero-Price,0.0
1895,Price Convergence Low,0.0
1896,Zero-Price,0.0
1897,Price Convergence Low,0.0
1898,Zero-Price,0.0
1899,Price Convergence Low,0.0
1900,Zero-Price,0.0
1901,Zero-Price,0.0
1902,Price Convergence Low,0.0
1903,Price Convergence Low,0.0
1904,Zero-Price,0.0
1905,Price Convergence Low,0.0
1906,Zero-Price,0.0
1907,Price Convergence Low,0.0
1908,Zero-Price RES,0.0
1909,Zero-Price RES,205.07601321458375
1910,Zero-Price RES,0.0
1911,Zero-Price RES,0.0
1912,Zero-Price RES,0.0
1913,Zero-Price RES,0.0
1914,Zero-Price RES,382.8638180208301
1915,Zero-Price RES,0.0
1916,Zero-Price RES,669.853030895778
1917,Zero-Price RES,539.0666219512987
1918,Zero-Price RES,412.481626384627
1919,Zero-Price RES,317.8277591772537
1920,Zero-Price RES,220.296214719546
1921,Zero-Price RES,154.33330646757588
1922,Zero-Price RES,92.13873425886482
1923,Zero-Price RES,15.074483035288267
1924,Zero-Price RES,0.0
1925,Price Convergence Middle,0.0
1926,Price Convergence Middle,0.0
1927,Zero-Price,0.0
1928,Price Convergence Low,0.0
1929,Price Convergence Low,0.0
1930,Price Convergence Low,0.0
1931,Zero-Price,0.0
1932,Zero-Price,0.0
1933,Price Convergence Low,0.0
1934,Price Convergence Low,0.0
1935,Zero-Price,0.0
1936,Price Convergence Middle,0.0
1937,Price Convergence Middle,0.0
1938,Price Convergence Low,0.0
1939,Price Convergence Low,0.0
1940,Price Convergence Low,0.0
1941,Price Convergence Low,0.0
1942,Price Convergence Low,0.0
1943,Zero-Price RES,723.4601708268897
1944,Zero-Price RES,714.2664628589371
1945,Zero-Price RES,1081.1832359880718
1946,Zero-Price RES,1073.2724292762164
1947,Zero-Price RES,862.185866317996
1948,Zero-Price RES,844.4043636879915
1949,Zero-Price RES,225.99641562166863
1950,Zero-Price RES,818.3280303957781
1951,Zero-Price RES,733.423030895778
1952,Zero-Price RES,0.0
1953,Zero-Price RES,0.0
1954,Zero-Price RES,377.62341241738864
1955,Zero-Price RES,330.7887314174342
1956,Zero-Price RES,397.63213732477857
1957,Zero-Price RES,0.0
1958,Zero-Price RES,0.0
1959,Zero-Price RES,0.0
1960,Zero-Price RES,0.0
1961,Zero-Price RES,0.0
1962,Price Convergence Low,0.0
1963,Zero-Price,0.0
1964,Zero-Price,0.0
1965,Zero-Price,0.0
1966,Price Convergence Low,0.0
1967,Price Convergence Low,0.0
1968,Price Convergence Low,0.0
1969,Price Convergence Low,0.0
1970,Zero-Price,0.0
1971,Zero-Price,0.0
1972,Zero-Price,0.0
1973,Price Convergence Low,0.0
1974,Zero-Price,0.0
1975,Zero-Price,0.0
1976,Price Convergence Low,0.0
1977,Zero-Price RES,260.7250005
1978,Zero-Price RES,0.0
1979,Zero-Price RES,0.0
1980,Zero-Price RES,0.0
1981,Zero-Price RES,0.0
1982,Zero-Price RES,210.75414809778056
1983,Zero-Price RES,189.79505554028407
1984,Zero-Price RES,0.0
1985,Zero-Price RES,177.62525843497428
1986,Price Convergence Low,0.0
1987,Zero-Price,0.0
1988,Price Convergence Low,0.0
1989,Zero-Price,0.0
1990,Zero-Price,0.0
1991,Price Convergence Low,0.0
1992,Zero-Price,0.0
1993,Price Convergence Low,0.0
1994,Zero-Price,0.0
1995,Price Convergence Low,0.0
1996,Zero-Price,0.0
1997,Zero-Price,0.0
1998,Zero-Price,0.0
1999,Price Convergence Low,0.0
2000,Zero-Price,0.0
2001,Zero-Price RES,110.025
2002,Zero-Price RES,0.0
2003,Zero-Price RES,0.0
2004,Zero-Price RES,0.0
2005,Zero-Price RES,0.0
2006,Zero-Price RES,0.0
2007,Zero-Price RES,0.0
2008,Zero-Price RES,198.9100005
2009,Zero-Price RES,176.1250005
2010,Price Convergence Low,0.0
2011,Zero-Price,0.0
2012,Price Convergence Low,0.0
2013,Price Convergence Low,0.0
2014,Price Convergence Low,0.0
2015,Price Convergence Low,0.0
2016,Zero-Price,0.0
2017,Price Convergence Low,0.0
2018,Zero-Price,0.0
2019,Price Convergence Low,0.0
2020,Price Convergence Low,0.0
2021,Zero-Price,0.0
2022,Price Convergence Low,0.0
2023,Zero-Price,0.0
2024,Price Convergence Middle,0.0
2025,Price Convergence Low,0.0
2026,Price Convergence Middle,0.0
2027,Zero-Price,0.0
2028,Zero-Price,0.0
2029,Zero-Price RES,0.0
2030,Price Convergence Middle,0.0
2031,Price Convergence Middle,0.0
2032,Zero-Price,0.0
2033,Zero-Price,0.0
2034,Zero-Price,0.0
2035,Zero-Price,0.0
2036,Zero-Price RES,497.7028550920793
2037,Zero-Price RES,488.9432497482484
2038,Zero-Price RES,0.0
2039,Zero-Price RES,0.0
2040,Zero-Price RES,305.7739245636328
2041,Zero-Price RES,807.269314719802
2042,Zero-Price RES,232.9338726103358
2043,Zero-Price RES,260.9379080556537
2044,Zero-Price RES,841.5655470038748
2045,Zero-Price RES,0.0
2046,Zero-Price RES,435.63455955361707
2047,Zero-Price RES,0.0
2048,Zero-Price RES,0.0
2049,Zero-Price RES,0.0
2050,Zero-Price RES,1361.9581680572082
2051,Zero-Price RES,2574.2399985
2052,Zero-Price RES,1892.79
2053,Zero-Price RES,2032.250001
2054,Zero-Price RES,3266.1149985
2055,Zero-Price RES,2851.9469050563703
2056,Zero-Price RES,2322.110001
2057,Zero-Price RES,2752.7449985000003
2058,Zero-Price RES,1917.6
2059,Zero-Price RES,2400.8977539605316
2060,Zero-Price RES,2066.7130821518426
2061,Zero-Price RES,1366.588030895778
2062,Zero-Price RES,1250.3280318957782
2063,Zero-Price RES,1233.5292672875557
2064,Zero-Price RES,1049.0000386671325
2065,Zero-Price RES,963.2843018314087
2066,Zero-Price RES,947.5787645375185
2067,Zero-Price RES,921.3535147132284
2068,Zero-Price RES,923.7532888413687
2069,Zero-Price RES,935.914633812975
2070,Zero-Price RES,344.31165177038565
2071,Zero-Price RES,293.58786087653493
2072,Zero-Price RES,605.8105089815806
2073,Zero-Price RES,779.8244548229688
2074,Zero-Price RES,0.0
2075,Zero-Price RES,129.6526383381119
2076,Zero-Price RES,156.35118437684514
2077,Zero-Price RES,141.2179587734047
2078,Zero-Price RES,0.0
2079,Zero-Price,0.0
2080,Zero-Price,0.0
2081,Price Convergence Low,0.0
2082,Price Convergence Low,0.0
2083,Price Convergence Low,0.0
2084,Price Convergence Low,0.0
2085,Price Convergence Low,0.0
2086,Zero-Price RES,440.70234334523525
2087,Zero-Price RES,891.8234552822789
2088,Zero-Price RES,1130.2349522090362
2089,Zero-Price RES,1141.5811285776924
2090,Zero-Price RES,1195.8587757405285
2091,Zero-Price RES,1245.1281285577238
2092,Zero-Price RES,1270.6534628488848
2093,Zero-Price RES,1243.4764628688545
2094,Zero-Price RES,1068.0622095595336
2095,Zero-Price RES,1290.3754638833655
2096,Zero-Price RES,1480.3900010000002
2097,Zero-Price RES,1465.0900010000005
2098,Zero-Price RES,241.0893516914213
2099,Zero-Price RES,1397.429999
2100,Zero-Price RES,209.2068608911801
2101,Zero-Price RES,2321.3900015000004
2102,Zero-Price RES,2368.2050000000004
2103,Zero-Price RES,2444.39
2104,Zero-Price RES,2493.4999985
2105,Zero-Price RES,196.48443135609625
2106,Zero-Price RES,1483.91
2107,Zero-Price RES,1265.8687402586593
2108,Zero-Price RES,1023.0936384227015
2109,Zero-Price RES,1060.3949461424304
2110,Zero-Price RES,1995.020001
2111,Zero-Price RES,2011.373032395778
2112,Zero-Price RES,2011.520001
2113,Zero-Price RES,2004.200001
2114,Zero-Price RES,2014.389999
2115,Zero-Price RES,2010.999999
2116,Zero-Price RES,1991.379999
2117,Zero-Price RES,1954.070001
2118,Zero-Price RES,1917.950001
2119,Zero-Price RES,1941.740001
2120,Zero-Price RES,2467.9849985
2121,Zero-Price RES,2504.8550015
2122,Zero-Price RES,3037.5599985
2123,Zero-Price RES,2569.94
2124,Zero-Price RES,3150.585
2125,Zero-Price RES,3213.8550000000005
2126,Zero-Price RES,2771.3000015
2127,Zero-Price RES,2842.6999984999998
2128,Zero-Price RES,2848.0999985
2129,Zero-Price RES,2720.3449985
2130,Zero-Price RES,2095.0707306254085
2131,Zero-Price RES,979.8250005
2132,Zero-Price RES,528.3286271100354
2133,Zero-Price RES,348.5193214218814
2134,Zero-Price RES,166.82167351736535
2135,Zero-Price RES,1207.7753416314686
2136,Zero-Price RES,1310.9421685928592
2137,Zero-Price RES,1450.0645391406254
2138,Zero-Price RES,1512.386081746047
2139,Zero-Price RES,1556.0456390577817
2140,Zero-Price RES,1556.6638027994181
2141,Zero-Price RES,1543.9343371141758
2142,Zero-Price RES,636.3192303769613
2143,Zero-Price RES,1757.257088052293
2144,Zero-Price RES,2295.4099985000003
2145,Zero-Price RES,2949.5399985
2146,Zero-Price RES,3025.305
2147,Zero-Price RES,3103.9799985
2148,Zero-Price RES,3150.7050015000004
2149,Zero-Price RES,3173.805
2150,Zero-Price RES,3160.62
2151,Zero-Price RES,3091.9500000000003
2152,Zero-Price RES,2949.435
2153,Zero-Price RES,2227.58
2154,Zero-Price RES,1680.009999
2155,Zero-Price RES,2029.0832737136216
2156,Zero-Price RES,1848.5666493903936
2157,Zero-Price RES,1718.1612122687343
2158,Zero-Price RES,1607.932821092595
2159,Zero-Price RES,1516.2911216712976
2160,Zero-Price RES,1427.0354514225187
2161,Zero-Price RES,1356.6821400109047
2162,Zero-Price RES,1286.9155357536497
2163,Zero-Price RES,1203.8091890230303
2164,Zero-Price RES,1109.380250328128
2165,Zero-Price RES,995.1724742688219
2166,Zero-Price RES,860.6574649359102
2167,Zero-Price RES,848.0872950011649
2168,Zero-Price RES,210.4865775330142
2169,Zero-Price RES,72.05732905871167
2170,Zero-Price RES,183.91943075699575
2171,Zero-Price RES,194.82715468435637
2172,Zero-Price RES,216.20416083084217
2173,Zero-Price RES,237.29342465045005
2174,Zero-Price RES,246.14474981509585
2175,Zero-Price RES,743.9691838968151
2176,Zero-Price RES,0.0
2177,Zero-Price RES,960.519999
2178,Zero-Price RES,462.255
2179,Zero-Price RES,397.1931437954339
2180,Zero-Price RES,199.21957441168215
2181,Zero-Price RES,177.4176855830813
2182,Zero-Price RES,165.18978146088716
2183,Zero-Price RES,146.87770240573604
2184,Zero-Price RES,120.33536183341596
2185,Zero-Price RES,88.12477633111143
2186,Zero-Price RES,41.0139501342926
2187,Zero-Price RES,2.9991688763768707
2188,Other Price Formation,0.0
2189,Other Price Formation,0.0
2190,Zero-Price,0.0
2191,Zero-Price,0.0
2192,Price Convergence Low,0.0
2193,Zero-Price RES,178.67500049999998
2194,Zero-Price RES,0.0
2195,Zero-Price RES,0.0
2196,Zero-Price RES,0.0
2197,Zero-Price RES,0.0
2198,Zero-Price RES,0.0
2199,Zero-Price RES,0.0
2200,Zero-Price,0.0
2201,Price Convergence Middle,0.0
2202,Price Convergence Low,0.0
2203,Zero-Price,0.0
2204,Price Convergence Low,0.0
2205,Price Convergence Low,0.0
2206,Price Convergence Low,0.0
2207,Price Convergence Low,0.0
2208,Price Convergence Low,0.0
2209,Zero-Price,0.0
2210,Zero-Price,0.0
2211,Price Convergence Low,0.0
2212,Price Convergence Low,0.0
2213,Zero-Price,0.0
2214,Price Convergence Low,0.0
2215,Zero-Price,0.0
2216,Price Convergence Low,0.0
2217,Zero-Price RES,0.0
2218,Zero-Price RES,63.7271730838736
2219,Zero-Price RES,0.0
2220,Zero-Price RES,173.96778663410026
2221,Zero-Price RES,455.2600005
2222,Zero-Price RES,475.365
2223,Zero-Price RES,486.0100005000001
2224,Zero-Price RES,240.0004369633917
2225,Zero-Price,0.0
2226,Price Convergence Low,0.0
2227,Price Convergence Low,0.0
2228,Price Convergence Low,0.0
2229,Zero-Price,0.0
2230,Price Convergence Low,0.0
2231,Price Convergence Low,0.0
2232,Price Convergence Low,0.0
2233,Price Convergence Low,0.0
2234,Zero-Price,0.0
2235,Zero-Price,0.0
2236,Price Convergence Low,0.0
2237,Price Convergence Low,0.0
2238,Price Convergence Low,0.0
2239,Zero-Price,0.0
2240,Price Convergence Middle,0.0
2241,Zero-Price,0.0
2242,Zero-Price RES,0.0
2243,Price Convergence Middle,0.0
2244,Zero-Price RES,0.0
2245,Price Convergence Middle,0.0
2246,Price Convergence Middle,0.0
2247,Zero-Price RES,0.0
2248,Price Convergence Middle,0.0
2249,Zero-Price,0.0
2250,Zero-Price,0.0
2251,Zero-Price,0.0
2252,Price Convergence Low,0.0
2253,Zero-Price,0.0
2254,Price Convergence Low,0.0
2255,Price Convergence Low,0.0
2256,Price Convergence Low,0.0
2257,Zero-Price,0.0
2258,Zero-Price,0.0
2259,Zero-Price,0.0
2260,Zero-Price,0.0
2261,Zero-Price,0.0
2262,Zero-Price,0.0
2263,Price Convergence Low,0.0
2264,Price Convergence Low,0.0
2265,Zero-Price,0.0
2266,Zero-Price,0.0
2267,Price Convergence Middle,0.0
2268,Price Convergence Middle,0.0
2269,Zero-Price RES,0.0
2270,Zero-Price,0.0
2271,Price Convergence Middle,0.0
2272,Price Convergence Middle,0.0
2273,Price Convergence Low,0.0
2274,Zero-Price,0.0
2275,Zero-Price,0.0
2276,Zero-Price,0.0
2277,Zero-Price,0.0
2278,Zero-Price,0.0
2279,Price Convergence Low,0.0
2280,Zero-Price,0.0
2281,Zero-Price,0.0
2282,Price Convergence Low,0.0
2283,Price Convergence Low,0.0
2284,Price Convergence Low,0.0
2285,Zero-Price,0.0
2286,Price Convergence Low,0.0
2287,Zero-Price,0.0
2288,Price Convergence Low,0.0
2289,Price Convergence Middle,0.0
2290,Zero-Price,0.0
2291,Zero-Price RES,0.0
2292,Zero-Price RES,0.0
2293,Zero-Price RES,0.0
2294,Zero-Price RES,0.0
2295,Zero-Price RES,0.0
2296,Price Convergence Middle,0.0
2297,Price Convergence Low,0.0
2298,Zero-Price,0.0
2299,Price Convergence Low,0.0
2300,Zero-Price,0.0
2301,Price Convergence Low,0.0
2302,Price Convergence Low,0.0
2303,Zero-Price,0.0
2304,Price Convergence Low,0.0
2305,Zero-Price,0.0
2306,Zero-Price,0.0
2307,Zero-Price,0.0
2308,Zero-Price,0.0
2309,Zero-Price,0.0
2310,Price Convergence Low,0.0
2311,Price Convergence Low,0.0
2312,Zero-Price,0.0
2313,Zero-Price,0.0
2314,Price Convergence Low,0.0
2315,Zero-Price,0.0
2316,Zero-Price,0.0
2317,Price Convergence Low,0.0
2318,Zero-Price,0.0
2319,Zero-Price,0.0
2320,Zero-Price,0.0
2321,Price Convergence Low,0.0
2322,Price Convergence Low,0.0
2323,Price Convergence Low,0.0
2324,Zero-Price RES,513.5987824340999
2325,Zero-Price RES,418.3048274733621
2326,Zero-Price RES,346.0389457009645
2327,Zero-Price RES,281.03628314350954
2328,Zero-Price RES,224.8794238304424
2329,Zero-Price RES,190.05062022080983
2330,Zero-Price RES,0.0
2331,Zero-Price RES,601.9164936260421
2332,Zero-Price RES,176.93915205372184
2333,Zero-Price RES,160.5005148479836
2334,Zero-Price RES,123.64155765711098
2335,Zero-Price RES,91.75677839919511
2336,Zero-Price RES,78.77022124860787
2337,Zero-Price RES,83.39334511288621
2338,Zero-Price RES,165.41534887741705
2339,Zero-Price RES,329.63791732159723
2340,Zero-Price RES,419.6229967419929
2341,Zero-Price RES,438.0069977079511
2342,Zero-Price RES,410.0804207347087
2343,Zero-Price RES,500.5900005
2344,Zero-Price RES,0.0
2345,Zero-Price RES,310.9122557917923
2346,Zero-Price RES,509.7443898178709
2347,Zero-Price RES,614.943030395778
2348,Zero-Price RES,644.5830303957781
2349,Zero-Price RES,0.0
2350,Zero-Price RES,0.0
2351,Zero-Price RES,0.0
2352,Zero-Price RES,505.3939457030908
2353,Zero-Price RES,13.815603658897544
2354,Zero-Price RES,174.23089665102407
2355,Zero-Price RES,173.31325248818894
2356,Zero-Price RES,14.955296933709178
2357,Zero-Price RES,0.0
2358,Zero-Price RES,564.422124312354
2359,Zero-Price RES,0.0
2360,Zero-Price RES,0.0
2361,Zero-Price RES,0.0
2362,Zero-Price RES,469.7968929791084
2363,Zero-Price RES,0.0
2364,Zero-Price RES,0.0
2365,Zero-Price RES,0.0
2366,Zero-Price RES,374.65006374122015
2367,Zero-Price RES,603.904039580199
2368,Zero-Price RES,0.0
2369,Price Convergence Low,0.0
2370,Price Convergence Low,0.0
2371,Price Convergence Low,0.0
2372,Price Convergence Low,0.0
2373,Price Convergence Low,0.0
2374,Price Convergence Low,0.0
2375,Price Convergence Low,0.0
2376,Price Convergence Low,0.0
2377,Zero-Price,0.0
2378,Zero-Price,0.0
2379,Price Convergence Low,0.0
2380,Zero-Price,0.0
2381,Price Convergence Low,0.0
2382,Price Convergence Low,0.0
2383,Zero-Price,0.0
2384,Zero-Price,0.0
2385,Price Convergence Low,0.0
2386,Price Convergence Low,0.0
2387,Price Convergence Low,0.0
2388,Price Convergence Low,0.0
2389,Zero-Price,0.0
2390,Zero-Price,0.0
2391,Zero-Price,0.0
2392,Zero-Price,0.0
2393,Price Convergence Low,0.0
2394,Price Convergence Low,0.0
2395,Zero-Price,0.0
2396,Zero-Price,0.0
2397,Price Convergence Low,0.0
2398,Zero-Price,0.0
2399,Price Convergence Low,0.0
2400,Price Convergence Low,0.0
2401,Price Convergence Low,0.0
2402,Price Convergence Low,0.0
2403,Price Convergence Low,0.0
2404,Price Convergence Low,0.0
2405,Price Convergence Low,0.0
2406,Zero-Price,0.0
2407,Price Convergence High,0.0
2408,Price Convergence Low,0.0
2409,Price Convergence Middle,0.0
2410,Zero-Price,0.0
2411,Zero-Price,0.0
2412,Zero-Price,0.0
2413,Zero-Price,0.0
2414,Price Convergence Middle,0.0
2415,Zero-Price,0.0
2416,Price Convergence Middle,0.0
2417,Price Convergence Low,0.0
2418,Zero-Price,0.0
2419,Zero-Price,0.0
2420,Price Convergence Low,0.0
2421,Price Convergence Low,0.0
2422,Zero-Price,0.0
2423,Zero-Price,0.0
2424,Zero-Price,0.0
2425,Zero-Price,0.0
2426,Price Convergence Low,0.0
2427,Zero-Price,0.0
2428,Price Convergence Low,0.0
2429,Price Convergence Low,0.0
2430,Zero-Price,0.0
2431,Price Convergence Low,0.0
2432,Zero-Price,0.0
2433,Zero-Price,0.0
2434,Zero-Price,0.0
2435,Price Convergence Low,0.0
2436,Price Convergence Low,0.0
2437,Zero-Price,0.0
2438,Price Convergence Low,0.0
2439,Zero-Price RES,244.75484505862755
2440,Zero-Price RES,0.0
2441,Zero-Price RES,577.8398018735572
2442,Zero-Price RES,681.193030895778
2443,Zero-Price RES,738.528030395778
2444,Zero-Price RES,749.813031395778
2445,Zero-Price RES,738.0680313957779
2446,Zero-Price RES,706.688031395778
2447,Zero-Price RES,680.1880308957781
2448,Zero-Price RES,662.7730308957781
2449,Zero-Price RES,0.0
2450,Zero-Price RES,0.0
2451,Zero-Price RES,0.0
2452,Zero-Price RES,0.0
2453,Zero-Price RES,685.4030313957779
2454,Zero-Price RES,724.9630308957782
2455,Zero-Price RES,752.948031395778
2456,Zero-Price RES,763.3280313957781
2457,Zero-Price RES,340.1656060904229
2458,Zero-Price RES,0.0
2459,Zero-Price RES,2218.6298907441783
2460,Zero-Price RES,2018.8580148943142
2461,Zero-Price RES,1360.3389412363347
2462,Zero-Price RES,1296.818100725445
2463,Zero-Price RES,0.0
2464,Zero-Price RES,447.838414314434
2465,Zero-Price RES,673.983030395778
2466,Zero-Price RES,739.313031395778
2467,Zero-Price RES,784.788030395778
2468,Zero-Price RES,790.7330313957781
2469,Zero-Price RES,758.353030895778
2470,Zero-Price RES,704.783031395778
2471,Zero-Price RES,626.228031395778
2472,Zero-Price RES,539.253030395778
2473,Zero-Price RES,322.7806839860543
2474,Zero-Price RES,208.15143176339157
2475,Zero-Price,0.0
2476,Zero-Price,0.0
2477,Price Convergence Low,0.0
2478,Zero-Price,0.0
2479,Price Convergence Low,0.0
2480,Price Convergence Low,0.0
2481,Price Convergence Low,0.0
2482,Zero-Price RES,113.0551291383532
2483,Zero-Price RES,0.0
2484,Zero-Price RES,0.0
2485,Zero-Price RES,0.0
2486,Zero-Price RES,267.2200005
2487,Zero-Price,0.0
2488,Zero-Price,0.0
2489,Zero-Price,0.0
2490,Zero-Price,0.0
2491,Zero-Price,0.0
2492,Zero-Price,0.0
2493,Price Convergence Low,0.0
2494,Zero-Price,0.0
2495,Zero-Price,0.0
2496,Price Convergence Low,0.0
2497,Zero-Price RES,0.0
2498,Zero-Price RES,671.433030395778
2499,Zero-Price RES,0.0
2500,Zero-Price RES,108.0593823772452
2501,Zero-Price RES,0.0
2502,Zero-Price RES,155.45422602176484
2503,Zero-Price RES,306.5879285895479
2504,Zero-Price RES,419.1743794842097
2505,Zero-Price RES,824.4586104280096
2506,Zero-Price RES,906.9404029413214
2507,Zero-Price RES,481.1677753004394
2508,Other Price Formation,0.0
2509,Price Convergence Low,0.0
2510,Price Convergence Low,0.0
2511,Price Convergence Low,0.0
2512,Zero-Price RES,542.5500044719062
2513,Zero-Price RES,274.44707001408534
2514,Zero-Price RES,0.0
2515,Price Convergence Low,0.0
2516,Price Convergence Low,0.0
2517,Price Convergence Low,0.0
2518,Price Convergence Low,0.0
2519,Price Convergence Low,0.0
2520,Price Convergence Low,0.0
2521,Price Convergence Low,0.0
2522,Zero-Price RES,0.0
2523,Zero-Price RES,499.28078006160047
2524,Zero-Price RES,628.1080308957781
2525,Zero-Price RES,0.0
2526,Zero-Price RES,726.593031395778
2527,Zero-Price RES,769.278030395778
2528,Zero-Price RES,806.6180313957781
2529,Zero-Price RES,0.0
2530,Zero-Price RES,832.183030895778
2531,Zero-Price RES,0.0
2532,Zero-Price RES,0.0
2533,Zero-Price RES,0.0
2534,Zero-Price RES,0.0
2535,Zero-Price RES,0.0
2536,Zero-Price RES,752.3230308957781
2537,Zero-Price RES,754.9780308957783
2538,Zero-Price RES,740.5530303957781
2539,Zero-Price RES,710.2130313957781
2540,Zero-Price RES,669.828030395778
2541,Zero-Price RES,0.0
2542,Price Convergence Low,0.0
2543,Price Convergence Low,0.0
2544,Price Convergence Low,0.0
2545,Zero-Price RES,0.0
2546,Zero-Price RES,165.05760003290993
2547,Zero-Price RES,154.86338545464332
2548,Zero-Price RES,0.0
2549,Zero-Price RES,194.7333656319886
